year,manufacturer,recall_count
1998,Eldorado National-Kansas,1
1998,"Erwin Hymer Group North America, Inc.",2
1998,"Evenflo Company, Inc.",2
1998,"FISHER-PRICE, INC.",1
1998,"FLEETWOOD ENTERPRISES, INC.",5
1998,FREIGHTLINER LLC,12
1998,"FTCA, Inc.",1
1998,"Featherlite, Inc.",1
1998,"Ferrari North America, Inc.",8
1998,Fontaine Trailer Company,1
1998,Ford Motor Company,42
1998,"Foretravel, Inc.",1
1998,GENERAL ELECTRIC COMPANY,1
1998,"GEORGIE BOY MFG., LLC",1
1998,GRUMMAN CORP.,1
1998,"General Motors, LLC",31
1998,"Gulf States Toyota, Inc.",2
1998,"Gulf Stream Coach, Inc.",1
1998,HINO DIESEL TRUCKS(USA),1
1998,HOLIDAY RAMBLER CORP.,2
1998,"HOLLYWOOD ENGINEERING, INC.",1
1998,Harley-Davidson Motor Company,4
1998,Honda (American Honda Motor Co.),4
1998,Hyundai Motor America,1
1998,IC CORPORATION,5
1998,IMT CORPORATION,1
1998,INTERNATIONAL TRUCK & ENGINE CORPORATION,9
1998,ISRINGHAUSEN,1
1998,Isuzu Motors Limited,6
1998,"Jaguar Cars, Ltd.",2
1998,"Jayco, Inc.",5
1998,KELLY SPRINGFIELD TIRE CO,1
1998,"Kawasaki Motors Corp., U.S.A.",1
1998,Keystone RV Company,1
1998,"Kia America, Inc.",1
1998,LES ENTREPRISES M.CORBEIL,1
1998,Lamborghini (Automobili Lamborghini),2
1998,Lotus Cars Limited,1
1998,MAGNETEK,1
1998,"MARQUE, INC.",1
1998,"MIDLAND BRAKE, INC.",1
1998,MITSUBISHI CARIBBEAN,7
1998,MONACO COACH CORPORATION,1
1998,MOOG AUTOMOTIVE,2
1998,MORGAN TRUCK BODY,1
1998,MOTO AMERICA INC.,4
1998,"Mack Trucks, Inc.",1
1998,"Marathon Coach, Inc.",1
1998,Mazda North American Operations,5
1998,"Mercedes-Benz USA, LLC",2
1998,"Mitsubishi Motors North America, Inc.",6
1998,Motor Coach Industries,3
1998,"NABI Bus, LLC",1
1998,NEOPLAN USA CORPORATION,2
1998,"NEW FLYER OF AMERICA, INC.",3
1998,Nelson Manufacturing Company,1
1998,Newell Coach Corp.,3
1998,Newmar Corporation,2
1998,"Nissan North America, Inc.",9
1998,OTTAWA TRUCK CORPORATION,1
1998,Oshkosh Corporation,1
1998,PACCAR Incorporated,2
1998,"POLARIS INDUSTRIES, INC.",6
1998,"PREVOST CAR, INC. Inactive",4
1998,PRIME WHEEL CORPORATION,1
1998,"Porsche Cars North America, Inc.",4
1998,RED RIVER MANUFACTURING,1
1998,"REESE PRODUCTS, INC",1
1998,"REV Ambulance Group Orlando, Inc.",1
1998,"REYNOLDS MACHINE TOOL CO, INC.",1
1998,"ROVER GROUP, LIMITED",2
1998,"SAAB CARS USA, INC.",2
1998,SCI SYSTEMS,1
1998,"SISU NORTH AMERICA, INC.",1
1998,SUNLINE COACH COMPANY,1
1998,Shyft Group,12
1998,Skyline Corporation,2
1998,"Southern Comfort Conversions, Inc.",1
1998,Starcraft RV,1
1998,"Strick Trailers, LLC",3
1998,"Subaru of America, Inc.",5
1998,"Sundowner Trailers, Inc.",1
1998,"Suzuki Motor USA, LLC",4
1998,"TELMA RETARDER, INC.",1
1998,"THOMAS BUILT BUSES, INC.",4
1998,TIARA MOTOR COACH DIVISION,3
1998,TRAIL KING,1
1998,"Talbert Manufacturing, Inc.",1
1998,Toyota Motor Corporation,5
1998,"Trailers by Dorsey, Inc.",2
1998,Trailmobile Canada Limited,1
1998,Trans-Air Manufacturing Corp.,3
1998,Transcraft Corporation,1
1998,Utility Trailer Manufacturing Company,1
1998,"VAN-CON, INCORPORATED",1
1998,"VEHICLE SYSTEMS, INC.",1
1998,"Volkswagen Group of America, Inc.",6
1998,"Volvo Car USA, LLC",1
1998,Volvo Trucks North America,4
1998,"WALKER STNLS.EQUIP.CO,INC",1
1998,WELLS MFG. CORP.,1
1998,"Webb Wheel Products, Inc.",1
1998,"Winnebago Industries, Inc.",2
1998,"Yamaha Motor Corporation, USA",1
1999,ALCOA AL. CO. OF AMER.,1
1999,AM GENERAL LLC,1
1999,AMERICAN PRODUCTS COMPANY,1
1999,ARVINMERITOR AUTOMOTIVE,2
1999,"Adient, PLC",1
1999,"Airstream, Inc.",1
1999,"Aprilia USA, Inc.",1
1999,Atwood Mobile Products,2
1999,"BEALL TRAILERS OF MONTANA, INC",1
1999,"BMW of North America, LLC",6
1999,BUELL MOTORCYCLE CO.,11
1999,Blue Bird Body Company,12
1999,Brake Parts Inc.,1
1999,Bridgestone Americas Tire Operations,1
1999,CALIFORNIA MOTORCYCLE CO.,1
1999,CASTROL INDUSTRIAL NA INC.,1
1999,CENTURY PRODUCTS,1
1999,"CHANCE COACH, INC.",1
1999,"COACHMEN INDUSTRIES, INC.",3
1999,"COSCO, INC.",1
1999,COUNTRY COACH INC,3
1999,CUSTOM COACH CORPORATION,1
1999,Capacity of Texas,1
1999,"Caterpillar, Inc.",2
1999,"Champion Bus, Inc.",1
1999,"Chrysler (FCA US, LLC)",29
1999,Collins Bus Corporation,1
1999,"Continental Tire the Americas, LLC",1
1999,Cooper Tire & Rubber Co.,3
1999,DAEWOO MOTOR AMERICA,1
1999,DAEWOO MOTOR DE PUERTO RICO,2
1999,DAEWOO MOTOR GUAM,1
1999,DANA CORPORATION,3
1999,DEMPSTER INDUSTRIES INC.,1
1999,DETROIT DIESEL CORP.,1
1999,DUNLOP TIRE CORPORATION,1
1999,Daimler Commercial Buses NA,1
